"","Row.names","Valid_LIB.C.150","endemic.TNRS","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"424","Dorycnium_pentaphyllum","Dorycnium_pentaphyllum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","Draba_aizoides","Draba_aizoides","1",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"426","Draba_dubia","Draba_dubia","0",1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1
"427","Draba_fladnizensis","Draba_fladnizensis","0",1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
"428","Draba_siliquosa","Draba_siliquosa","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"429","Draba_verna","Draba_verna","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430","Dracocephalum_ruyschiana","Dracocephalum_ruyschiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431","Drosera_rotundifolia","Drosera_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432","Dryas_octopetala","Dryas_octopetala","0",1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"433","Dryopteris_dilatata","Dryopteris_dilatata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434","Dryopteris_expansa","Dryopteris_expansa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435","Dryopteris_filix_mas","Dryopteris_filix-mas","0",1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"436","Dryopteris_mindshelkensis","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437","Echinops_ritro","Echinops_ritro","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438","Echinops_sphaerocephalus","Echinops_sphaerocephalus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439","Echium_vulgare","Echium_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440","Edritria_ferruginea","Carex_ferruginea","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441","Eleocharis_macrostachya","Eleocharis_palustris_subsp._palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442","Eleocharis_mamillata","Eleocharis_mamillata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443","Eleocharis_quinqueflora","Eleocharis_quinqueflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444","Eleocharis_uniglumis","Eleocharis_uniglumis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445","Elymus_caninus","Elymus_caninus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446","Elymus_repens","Elytrigia_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447","Elytrigia_intermedia","Elytrigia_intermedia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448","Empetrum_nigrum","Empetrum_nigrum","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"449","Epilobium_alpestre","Epilobium_alpestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450","Epilobium_alsinifolium","Epilobium_alsinifolium","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"451","Epilobium_anagallidifolium","Epilobium_anagallidifolium","0",1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1
"452","Epilobium_angustifolium","Epilobium_angustifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453","Epilobium_collinum","Epilobium_collinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454","Epilobium_hirsutum","Epilobium_hirsutum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455","Epilobium_palustre","Epilobium_palustre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456","Epilobium_parviflorum","Epilobium_parviflorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457","Epipactis_atrorubens","Epipactis_atrorubens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458","Epipactis_helleborine","Epipactis_helleborine","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459","Epipactis_palustris","Epipactis_palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460","Epipogium_aphyllum","Epipogium_aphyllum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461","Equisetum_arvense","Equisetum_arvense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462","Equisetum_fluviatile","Equisetum_telmateia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463","Equisetum_hyemale","Equisetum_hyemale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464","Equisetum_palustre","Equisetum_palustre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465","Equisetum_variegatum","Equisetum_variegatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466","Erigeron_acer","Erigeron_acris","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"467","Erigeron_acris","Erigeron_acris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468","Erigeron_annuus","Erigeron_annuus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469","Erigeron_gaudinii","Erigeron_schleicheri","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"470","Erigeron_glabratus","Erigeron_glabratus","1",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"471","Erigeron_neglectus","Erigeron_neglectus","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472","Erigeron_uniflorus","Erigeron_uniflorus","0",1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1
"473","Erinus_alpinus","Erinus_alpinus","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"474","Eriophorum_angustifolium","Eriophorum_angustifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475","Eriophorum_latifolium","Eriophorum_latifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476","Eriophorum_scheuchzeri","Eriophorum_scheuchzeri","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"477","Eritrichium_nanum","Eritrichium_nanum","0",1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
"478","Erodium_cicutarium","Erodium_cicutarium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479","Erucastrum_nasturtiifolium","Erucastrum_nasturtiifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480","Eryngium_alpinum","Eryngium_alpinum","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"481","Eryngium_campestre","Eryngium_campestre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482","Erysimum_jugicola","Erysimum_jugicola","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483","Erysimum_nevadense","Erysimum_nevadense","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484","Erysimum_ochroleucum","Erysimum_duriaei_subsp._pyrenaicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485","Erysimum_rhaeticum","Erysimum_rhaeticum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486","Erysimum_virgatum","Erysimum_virgatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487","Euonymus_europaeus","Euonymus_europaeus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488","Euonymus_latifolius","Euonymus_latifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489","Eupatorium_cannabinum","Eupatorium_cannabinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490","Euphorbia_brittingeri","Euphorbia_flavicoma_subsp._verrucosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491","Euphorbia_cyparissias","Euphorbia_cyparissias","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"492","Euphorbia_exigua","Euphorbia_exigua","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493","Euphorbia_helioscopia","Euphorbia_helioscopia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494","Euphrasia_alpina","Euphrasia_alpina","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"495","Euphrasia_drosocalyx","Euphrasia_minima_f._drosocalyx","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"496","Euphrasia_hirtella","Euphrasia_hirtella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497","Euphrasia_kerneri","Euphrasia_picta_subsp._kerneri","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498","Euphrasia_minima","Euphrasia_minima","0",1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
"499","Euphrasia_pectinata","Euphrasia_pectinata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500","Euphrasia_salisburgensis","Euphrasia_salisburgensis","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"501","Euphrasia_stricta","Euphrasia_stricta","0",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"502","Fagus_sylvatica","Fagus_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503","Fallopia_convolvulus","Fallopia_convolvulus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504","Fallopia_japonica","Reynoutria_japonica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505","Festuca_acuminata","Festuca_acuminata","1",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
"506","Festuca_altissima","Drymochloa_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507","Festuca_arundinacea","Schedonorus_arundinaceus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508","Festuca_chalcophaea","","1",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"509","Festuca_flavescens","Festuca_flavescens","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510","Festuca_gigantea","Schedonorus_giganteus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511","Festuca_halleri","Festuca_halleri","1",1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1
"512","Festuca_heterophylla","Festuca_heterophylla","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513","Festuca_laevigata","Festuca_laevigata_subsp._laevigata","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"514","Festuca_melanopsis","Festuca_melanopsis","1",1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"515","Festuca_ovina","Festuca_ovina","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"516","Festuca_pratensis","Schedonorus_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517","Festuca_quadriflora","Festuca_pumila","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"518","Festuca_rubra","Festuca_rubra","0",1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"519","Festuca_valesiaca","Festuca_valesiaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"520","Filago_arvensis","Filago_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521","Filipendula_ulmaria","Filipendula_ulmaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522","Filipendula_vulgaris","Filipendula_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523","Fourraea_alpina","Fourraea_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524","Fragaria_vesca","Fragaria_vesca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525","Fraxinus_excelsior","Fraxinus_excelsior","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","Fumana_procumbens","Fumana_procumbens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","Gagea_liotardii","Gagea_fragifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","Gagea_nakaiana","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529","Galeopsis_ladanum","Galeopsis_ladanum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"530","Galeopsis_tetrahit","Galeopsis_tetrahit","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531","Galium_aparine","Galium_aparine","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532","Galium_boreale","Galium_boreale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","Galium_commune","Galium_pumilum","0",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"534","Galium_corrudifolium","Galium_corrudifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535","Galium_glaucum","Galium_glaucum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","Galium_lucidum","Galium_lucidum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","Galium_megalospermum","Galium_megalospermum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Galium_mollugo","Galium_mollugo","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Galium_odoratum","Galium_odoratum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","Galium_palustre","Galium_palustre","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Galium_pseudohelveticum","Galium_pseudohelveticum","1",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"542","Galium_pumilum","Galium_pumilum","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"543","Galium_rotundifolium","Galium_rotundifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","Galium_rubrum","Asperula_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Galium_sylvaticum","Galium_sylvaticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","Galium_verum","Galium_verum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","Gamochaeta_norvegica","","0",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"548","Gamochaeta_sylvatica","Gnaphalium_sylvaticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","Genista_cinerea","Genista_cinerea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","Genista_pilosa","Genista_pilosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","Genistella_sagittalis","Genista_sagittalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","Gentiana_acaulis","Gentiana_acaulis","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
"553","Gentiana_cruciata","Gentiana_cruciata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","Gentiana_nivalis","Gentiana_nivalis","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"555","Gentiana_pneumonanthe","Gentiana_pneumonanthe","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","Gentiana_verna","Gentiana_verna","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"557","Gentianella_campestris","Gentianella_campestris","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"558","Gentianella_tenella","Comastoma_tenellum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","Gentianopsis_ciliata","Gentianopsis_ciliata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","Gentianusa_lutea","Gentiana_lutea","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561","Gentianusa_punctata","Gentiana_punctata","0",1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"562","Geranium_argenteum","Geranium_argenteum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563","Geranium_columbinum","Geranium_columbinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564","Geranium_lucidum","Geranium_lucidum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","Geranium_molle","Geranium_pusillum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Geranium_nodosum","Geranium_nodosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","Geranium_phaeum","Geranium_phaeum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","Geranium_pyrenaicum","Geranium_pyrenaicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569","Geranium_rivulare","Geranium_rivulare","1",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"570","Geranium_robertianum","Geranium_robertianum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","Geranium_rotundifolium","Geranium_rotundifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","Geranium_sanguineum","Geranium_sanguineum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"573","Geranium_sylvaticum","Geranium_sylvaticum","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"574","Geum_reptans","Geum_reptans","0",1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1
"575","Geum_rivale","Geum_rivale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","Geum_urbanum","Geum_urbanum","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"577","Glechoma_hederacea","Glechoma_hederacea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","Glechoma_nepetella","Nepeta_nepetella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"579","Globularia_bisnagarica","Globularia_bisnagarica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","Globularia_cordifolia","Globularia_cordifolia","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"581","Glyceria_fluitans","Glyceria_fluitans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","Glyceria_notata","Glyceria_notata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","Gnaphalium_hoppeanum","Gnaphalium_hoppeanum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Gnaphalium_supinum","Gnaphalium_supinum","0",1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1
"585","Goodyera_repens","Goodyera_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","Gymnadenia_conopsea","Gymnadenia_conopsea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587","Gymnadenia_nigra","Gymnadenia_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","Gymnocarpium_dryopteris","Gymnocarpium_dryopteris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","Gymnocarpium_robertianum","Gymnocarpium_robertianum","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"590","Gypsophila_repens","Gypsophila_repens","0",1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
"591","Hedera_helix","Hedera_helix","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592","Hedysarum_hedysaroides","Hedysarum_hedysaroides","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"593","Helianthemum_apenninum","Helianthemum_apenninum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"594","Helianthemum_grandiflorum","Helianthemum_grandiflorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","Helianthemum_nummularium","Helianthemum_nummularium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","Helianthemum_oelandicum","Helianthemum_italicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","Helictotrichon_pratense","Helictochloa_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598","Helictotrichon_pubescens","Avenula_pubescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","Helictotrichon_sedenense","Helictotrichon_sedenense","0",1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1
"600","Helictotrichon_sempervirens","Helictotrichon_sempervirens","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","Helictotrichon_versicolor","Helictochloa_versicolor","0",1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
"602","Helleborus_foetidus","Helleborus_foetidus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","Hepatica_nobilis","Anemone_hepatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","Heracleum_sphondylium","Heracleum_sphondylium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","Herniaria_alpina","Herniaria_alpina","0",1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0
"606","Herniaria_hirsuta","Herniaria_hirsuta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","Herniaria_incana","Herniaria_incana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","Herorchis_morio","Anacamptis_morio","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","Hieracium_alpinum","Hieracium_alpinum","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"610","Hieracium_amplexicaule","Hieracium_amplexicaule","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","Hieracium_antarcticum","","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"612","Hieracium_argillaceum","Hieracium_argillaceum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","Hieracium_aurantiacum","Pilosella_aurantiaca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","Hieracium_bifidum","Hieracium_bifidum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","Hieracium_cymosum","Pilosella_cymosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","Hieracium_diaphanoides","Hieracium_diaphanoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","Hieracium_glaucinum","Hieracium_glaucinum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","Hieracium_intybaceum","Hieracium_intybaceum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","Hieracium_inuloides","","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","Hieracium_juranum","Hieracium_jurassicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","Hieracium_lachenalii","Hieracium_lachenalii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","Hieracium_lactucella","Pilosella_lactucella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","Hieracium_lawsonii","Hieracium_lawsonii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"624","Hieracium_murorum","Hieracium_murorum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","Hieracium_niphobium","Pilosella_corymbuloides","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"626","Hieracium_piliferum","Hieracium_piliferum","0",1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"627","Hieracium_pilosella","Pilosella_officinarum","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"628","Hieracium_piloselloides","Pilosella_piloselloides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"629","Hieracium_pilosum","","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"630","Hieracium_praealtum","Pilosella_piloselloides_subsp._praealta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","Hieracium_prenanthoides","Hieracium_prenanthoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","Hieracium_sabaudum","Hieracium_sabaudum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","Hieracium_schmidtii","Hieracium_schmidtii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","Hieracium_umbellatum","Hieracium_umbellatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","Hieracium_umbrosum","Hieracium_umbrosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
